"text","cmp_code","eu_code"
"Our NATO allies fought alongside us in Afghanistan and are still there today.","107",NA
"We will maintain our Article 5 collective security commitments to NATO because we are stronger when we have our allies at our side.","107",NA
"And we will continue to push NATO members to contribute their fair share.","107",NA
"Americas","H",NA
"The Americas are a region of singular strategic, economic, and cultural importance and opportunity for the United States.","107",NA
"Democrats reject Donald Trump’s proposal to build a wall on our southern border","305.2",NA
"and alienate Mexico, a valuable partner.","107",NA
"We will instead embrace our neighbors and pursue strong, fruitful partnerships across the region, from Canada to Latin America and the Caribbean.","107",NA
"We will bolster democratic institutions,","201.1",NA
"promote economic opportunity and prosperity,","104",NA
"and tackle the rise of drugs, transnational crime, and corruption.","605.1",NA
"We will strengthen the U.S.-Caribbean regional relationship through economic development","107",NA
"and comprehensive immigration reform.","602.2",NA
"And we will build on our long-term commitment to Colombia and work with Central American countries to stabilize the Northern Triangle.","107",NA
"In Cuba, we will build on President Obama’s historic opening and end the travel ban and embargo.","101",NA
"We will also stand by the Cuban people and support their ability to decide their own future","202.1",NA
"and to enjoy the same human rights and freedoms that people everywhere deserve.","201.2",NA
"In Venezuela, we will push the government to respect human rights","201.2",NA
"and respond to the will of its people.","202.1",NA
"And in Haiti, we will support local and international efforts to bolster the country’s democratic institutions","202.1",NA
"and economic development.","410",NA
"We will also help more Haitians take advantage of Temporary Protected Status.","602.2",NA
"Finally, we will close the School of the Americas, now known as the Western Hemisphere Institute for Security Cooperation, because we believe that military and police forces should support democracy, not subvert it.","202.1",NA
"Africa","H",NA
"Africa is home to many of the fastest growing economies in the world.","410",NA
"Democrats will strengthen our partnership and collaboration with the African Union,","107",NA
"emphasizing trade while increasing development assistance to bolster the continent’s domestic economies.","107",NA
"We will engage our African partners on the full range of global challenges and opportunities,","107",NA
"and we will continue to strengthen democratic institutions and human rights,","202.1",NA
"fair trade and investment, development,","107",NA
"and global health.","107",NA
"We will help our African partners improve their capacity to respond to crises and protect citizens,","107",NA
"especially women and girls.","503",NA
"And we will work to end the reign of terror promulgated by Boko Haram, al-Shabaab, AQIM, and ISIS.","104",NA
"Democrats applaud President Obama’s National Strategy for Combating Wildlife Trafficking, and his commitment to preserving the earth’s natural beauty for future generations.","501",NA
"Democrats support science-based management of iconic wildlife in Africa, including stronger regulations banning the importation into the United States of hunting trophies that are not supported by current science-based evidence and are related to or funded by non-scientific special interests.","501",NA
"Global Economy and Institutions","H",NA
"Democrats will protect and grow the global economy.","410",NA
"While Donald Trump wants to default on our debt, which would lead to a disastrous global economic crisis,","410",NA
"we believe we must be responsible stewards and work with our partners to prevent another worldwide financial crisis.","410",NA
"Democrats believe that global institutions—most prominently the United Nations—and multilateral organizations have a powerful role to play and are an important amplifier of American strength and influence.","107",NA
