"text","cmp_code","eu_code"
"Both the United States and our many African allies will become stronger through investment, trade,","107",NA
"and promotion of the democratic and free market principles that have brought prosperity around the world.","202.1",NA
"We pledge to be the best partner of all African nations in their pursuit of economic freedom","401",NA
"and human rights.","201.2",NA
"The Republican Congress has extended to 2025 the African Growth and Opportunity Act,","410",NA
"and President George W. Bush’s health initiatives — AIDS relief under PEPFAR and the Global Fund to Fight AIDS, Tuberculosis, and Malaria — continue to save millions of lives.","504",NA
"Peace Corps volunteers and U.S. Seabees teach and build in villages that know firsthand our country’s idealism.","107",NA
"We stand in solidarity with those African countries now under assault by the forces of radical Islam: Boko Haram, al-Shabaab, and others like them.","107",NA
"Their terror falls on both Muslims and Christians, on anyone who will not submit to their savage ideology.","201.1",NA
"We urge governments throughout the continent to recognize this threat to their own people.","104",NA
"We support closer cooperation in both military and economic matters with those on the front lines of civilization’s battle against the forces of evil.","107",NA
"Sovereign American Leadership in International Organizations","H",NA
"There is no substitute for principled American leadership.","109",NA
"Since the end of World War II, the United States, through the founding of the United Nations and NATO, has participated in a number of international organizations which can,","107",NA
"but sometimes do not,","109",NA
"serve the cause of peace and prosperity.","106",NA
"While acting through them our country must always reserve the right to go its own way.","109",NA
"We must not be silent about our country’s cause.","109",NA
"That is why we have long supported our country’s international broadcasting to Eastern Europe, the Middle East, and Asia.","109",NA
"Our continued participation in the United Nations should be contingent upon the enactment of long-overdue changes in the way that institution functions.","109",NA
"American taxpayers, the chief funders of the U.N., deserve full transparency in the financial operations of its overpaid bureaucrats.","303",NA
"We should no longer tolerate its managerial scandals,","109",NA
"its Human Rights Council composed of some of the world’s worst tyrants,","201.2",NA
"and its treatment of Israel as a pariah state.","101",NA
